,0,1,infos,street,geocoded
787,5099,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
788,5100,"(['2018 ISR Information Products AG\xa0---Impressum---Datenschutz---', ['/unternehmen/impressum'], None], 'St.-Martin-Str. 64 81541 München')","['2018 ISR Information Products AG\xa0---Impressum---Datenschutz---', ['/unternehmen/impressum'], None]",St.-Martin-Str. 64 81541 München,"[51.27476, 6.79986]"
789,5101,"(['PAGE TITLE: Känguruh.net Webmailer :: Willkommen bei Känguruh.net Webmailer', [None], None], None)","['PAGE TITLE: Känguruh.net Webmailer :: Willkommen bei Känguruh.net Webmailer', [None], None]",,"[-1.0, -1.0]"
790,5102,"(['PAGE TITLE: Digitale Transformation: IT-Dienstleistungen AUEL EDV-Beratung GmbH', ['impressum'], None], 'Wendentorwall 10 38100 Braunschweig')","['PAGE TITLE: Digitale Transformation: IT-Dienstleistungen AUEL EDV-Beratung GmbH', ['impressum'], None]",Wendentorwall 10 38100 Braunschweig,"[51.27476, 6.79986]"
791,5103,"(['PAGE TITLE: Graff.de :\xa0Buchhandlung Graff in Braunschweig', ['/impressum.html'], None], 'NO!')","['PAGE TITLE: Graff.de :\xa0Buchhandlung Graff in Braunschweig', ['/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
792,5104,"(['PAGE TITLE: Rheingold', [None], None], None)","['PAGE TITLE: Rheingold', [None], None]",,"[-1.0, -1.0]"
793,5105,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
794,5106,"(['fme 2018', ['https://www.fme.de/imp/impressum/'], None], 'NO!')","['fme 2018', ['https://www.fme.de/imp/impressum/'], None]",NO!,"[51.27476, 6.79986]"
795,5107,"(['2018 Wilhelm Ewe GmbH & Co. KG', ['/unternehmen/impressum/'], None], 'Volkmaroder Str. 19 38104 Braunschweig')","['2018 Wilhelm Ewe GmbH & Co. KG', ['/unternehmen/impressum/'], None]",Volkmaroder Str. 19 38104 Braunschweig,"[51.27476, 6.79986]"
796,5108,"(['GOD mbH. Alle Rechte vorbehalten designed-4u', ['https://www.god.de/god/impressum/'], None], 'NO!')","['GOD mbH. Alle Rechte vorbehalten designed-4u', ['https://www.god.de/god/impressum/'], None]",NO!,"[51.27476, 6.79986]"
797,5109,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
798,5110,"(['PAGE TITLE: Systemlieferant für Qualitätswerkzeuge - Perschmann GmbH', ['https://www.perschmann.de/perschmann-gruppe/impressum/'], None], 'NO!')","['PAGE TITLE: Systemlieferant für Qualitätswerkzeuge - Perschmann GmbH', ['https://www.perschmann.de/perschmann-gruppe/impressum/'], None]",NO!,"[51.27476, 6.79986]"
799,5111,"(['PAGE TITLE: BEL NET - Wir verbinden IT und Elektrohandwerk', ['/unternehmen/rechtliches/impressum/'], None], 'NO!')","['PAGE TITLE: BEL NET - Wir verbinden IT und Elektrohandwerk', ['/unternehmen/rechtliches/impressum/'], None]",NO!,"[51.27476, 6.79986]"
800,5112,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
801,5113,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
802,5114,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
803,5115,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
804,5116,"(['PAGE TITLE: TILL.DE - Ihre Internetagentur aus Braunschweig', ['impressum.html'], None], 'Heesfeld 12 38112 Braunschweig')","['PAGE TITLE: TILL.DE - Ihre Internetagentur aus Braunschweig', ['impressum.html'], None]",Heesfeld 12 38112 Braunschweig,"[51.27476, 6.79986]"
805,5117,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
806,5118,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
807,5119,"(['2018\xa0Stautmeister Braunschweiger Rolläden- und Markisenbau GmbH', ['impressum0.html'], None], 'NO!')","['2018\xa0Stautmeister Braunschweiger Rolläden- und Markisenbau GmbH', ['impressum0.html'], None]",NO!,"[51.27476, 6.79986]"
808,5120,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
809,5121,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
810,5122,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
811,5123,"(['PAGE TITLE: bretschneider.de', ['/de/kontakt/impressum/'], None], 'Pippelweg 43 D-38120 Braunschweig')","['PAGE TITLE: bretschneider.de', ['/de/kontakt/impressum/'], None]",Pippelweg 43 D-38120 Braunschweig,"[51.27476, 6.79986]"
812,5124,"(['ckc group \xa02018', [None], None], None)","['ckc group \xa02018', [None], None]",,"[-1.0, -1.0]"
813,5125,"(['alta. All rights reserved. ', ['/impressum/'], None], 'NO!')","['alta. All rights reserved. ', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
814,5126,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
815,5127,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
816,5128,"(['2013-2017 ACTIA\xa0I+ME GmbH. All Rights Reserved.', ['/index.php/de/impressum.html'], None], 'Dresdenstr. 17/18 38124 Braunschweig')","['2013-2017 ACTIA\xa0I+ME GmbH. All Rights Reserved.', ['/index.php/de/impressum.html'], None]",Dresdenstr. 17/18 38124 Braunschweig,"[51.27476, 6.79986]"
817,5129,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
818,5130,"(['PAGE TITLE: Start', [None], None], None)","['PAGE TITLE: Start', [None], None]",,"[-1.0, -1.0]"
819,5131,"(['2018 Die Johanniter', ['einrichtungen/altenpflegeeinrichtungen/impressum-jobe/impressum/'], None], 'NO!')","['2018 Die Johanniter', ['einrichtungen/altenpflegeeinrichtungen/impressum-jobe/impressum/'], None]",NO!,"[51.27476, 6.79986]"
820,5132,"(['PAGE TITLE: Krupp Verlag - Sinzig', ['https://www.kruppverlag.de/index.php?site=impressum'], None], 'NO!')","['PAGE TITLE: Krupp Verlag - Sinzig', ['https://www.kruppverlag.de/index.php?site=impressum'], None]",NO!,"[51.27476, 6.79986]"
821,5133,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
822,5134,"(['1st solution consulting gmbh', ['impressum'], None], 'NO!')","['1st solution consulting gmbh', ['impressum'], None]",NO!,"[51.27476, 6.79986]"
823,5135,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
824,5136,"(['PAGE TITLE: andieh.de version 3', [None], None], None)","['PAGE TITLE: andieh.de version 3', [None], None]",,"[-1.0, -1.0]"
825,5137,"(['Folex 2018', [None], None], None)","['Folex 2018', [None], None]",,"[-1.0, -1.0]"
826,5138,"(['2018 FLAD & FLAD Communication GmbH\tImpressumDatenschutzAGB', ['fusszeile/impressum/'], None], 'NO!')","['2018 FLAD & FLAD Communication GmbH\tImpressumDatenschutzAGB', ['fusszeile/impressum/'], None]",NO!,"[51.27476, 6.79986]"
827,5139,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
828,5140,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
829,5141,"([""Dieser Text stammt von der Webseite www.pa-salzgitter.de und ist urheberrechtlich geschützt. Kopieren und weiterverwenden ist ohne Zustimmung des Unternehmens untersagt. Aufgedeckte Verstöße werden strafrechtlich verfolgt.';"", ['/de/impressum'], None], 'NO!')","[""Dieser Text stammt von der Webseite www.pa-salzgitter.de und ist urheberrechtlich geschützt. Kopieren und weiterverwenden ist ohne Zustimmung des Unternehmens untersagt. Aufgedeckte Verstöße werden strafrechtlich verfolgt.';"", ['/de/impressum'], None]",NO!,"[51.27476, 6.79986]"
830,5142,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
831,5143,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
832,5144,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
833,5145,"(['FISCHER DRUCK GmbH ', ['https://fischerdruck-peine.de/impressum/'], None], 'NO!')","['FISCHER DRUCK GmbH ', ['https://fischerdruck-peine.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
834,5146,"(['PAGE TITLE: Baustoff Brandes: Baustoff Brandes - Ihr Baustoff-Experte aus Peine', ['footermenue/impressum/'], None], 'NO!')","['PAGE TITLE: Baustoff Brandes: Baustoff Brandes - Ihr Baustoff-Experte aus Peine', ['footermenue/impressum/'], None]",NO!,"[51.27476, 6.79986]"
835,5147,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
836,5148,"(['PAGE TITLE: Kirschke Fliesen GmbH : Baustelle', ['impressum.html'], None], 'Lesser Weg 2 38272 Burgdorf')","['PAGE TITLE: Kirschke Fliesen GmbH : Baustelle', ['impressum.html'], None]",Lesser Weg 2 38272 Burgdorf,"[51.27476, 6.79986]"
837,5149,"(['PAGE TITLE: Busreisen, Flugreisen: Beliebteste Ziele in Deutschland', ['/kontakt/impressum/'], None], 'NO!')","['PAGE TITLE: Busreisen, Flugreisen: Beliebteste Ziele in Deutschland', ['/kontakt/impressum/'], None]",NO!,"[51.27476, 6.79986]"
838,5150,"(['PAGE TITLE: -- Carl Schumacher - Bauunternehmen --', [None], None], None)","['PAGE TITLE: -- Carl Schumacher - Bauunternehmen --', [None], None]",,"[-1.0, -1.0]"
839,5151,"(['2018 Kümper + Schwarze | Baubetriebe GmbH  ', ['https://www.kuemper-schwarze.de/impressum/'], None], 'NO!')","['2018 Kümper + Schwarze | Baubetriebe GmbH  ', ['https://www.kuemper-schwarze.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
840,5152,"(['2018 Stadtwerke Wolfenbüttel', ['/impressum.html'], None], 'NO!')","['2018 Stadtwerke Wolfenbüttel', ['/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
841,5153,"(['PAGE TITLE: Home\xa0-\xa0Fischer Fenster + Türen GmbH', ['allgemein/impressum/'], None], 'Am Wannekop 11 38315 Schladen OT Isingerode')","['PAGE TITLE: Home\xa0-\xa0Fischer Fenster + Türen GmbH', ['allgemein/impressum/'], None]",Am Wannekop 11 38315 Schladen OT Isingerode,"[51.27476, 6.79986]"
842,5154,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
843,5155,"(['Webseiten erstellen durch die Schlütersche Verlagsgesellschaft mbH & Co. KG\xa0 | \xa0PSG Straßenbau GmbH in Gelbe Seiten', ['/impressum'], None], 'NO!')","['Webseiten erstellen durch die Schlütersche Verlagsgesellschaft mbH & Co. KG\xa0 | \xa0PSG Straßenbau GmbH in Gelbe Seiten', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
844,5156,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
845,5157,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
846,5158,"(['PAGE TITLE: BBG Peine', ['/impressum/disclaimer'], None], 'Woltorfer Straße 57/59 31224 Peine')","['PAGE TITLE: BBG Peine', ['/impressum/disclaimer'], None]",Woltorfer Straße 57/59 31224 Peine,"[51.27476, 6.79986]"
847,5159,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
848,5160,"(['2009 Parallels GmbH', [None], None], None)","['2009 Parallels GmbH', [None], None]",,"[-1.0, -1.0]"
849,5161,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
850,5162,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
851,5163,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
852,5164,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
853,5165,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
854,5166,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
855,5167,"(['2018 Alle Rechte vorbehalten ', ['https://www.leifert.de/impressum/'], None], 'NO!')","['2018 Alle Rechte vorbehalten ', ['https://www.leifert.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
856,5168,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
857,5169,"(['PAGE TITLE: elektro-stiller.de', ['informationen/impressum.html'], None], 'Chemnitzer Straße 3 30952 Ronnenberg')","['PAGE TITLE: elektro-stiller.de', ['informationen/impressum.html'], None]",Chemnitzer Straße 3 30952 Ronnenberg,"[51.27476, 6.79986]"
858,5170,"(['PAGE TITLE: Home', ['impressum.html'], None], 'NO!')","['PAGE TITLE: Home', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
859,5171,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
860,5172,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
861,5173,"(['2016 Innovative Qualitäts-Kosmetik produziert von CARE_FULL COLOURS\t\t\t\t\t\t\t\t\t', ['http://www.carefullcolours.de/impressum/'], None], 'NO!')","['2016 Innovative Qualitäts-Kosmetik produziert von CARE_FULL COLOURS\t\t\t\t\t\t\t\t\t', ['http://www.carefullcolours.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
862,5174,"(['PAGE TITLE: Bücher kaufen auf Rechnung ', [None], None], None)","['PAGE TITLE: Bücher kaufen auf Rechnung ', [None], None]",,"[-1.0, -1.0]"
863,5175,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
864,5176,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
865,5177,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
866,5178,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
867,5179,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
868,5180,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
869,5181,"(['PAGE TITLE: CGIWrap Error: User not found', [None], None], None)","['PAGE TITLE: CGIWrap Error: User not found', [None], None]",,"[-1.0, -1.0]"
870,5182,"(['PAGE TITLE: Startup', [None], None], None)","['PAGE TITLE: Startup', [None], None]",,"[-1.0, -1.0]"
871,5183,"(['2009-2018 by the Froxlor Team', [None], None], None)","['2009-2018 by the Froxlor Team', [None], None]",,"[-1.0, -1.0]"
872,5184,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
873,5185,"(['derhub. | Impressum | Datenschutzerklärung ', ['/impressum'], None], 'NO!')","['derhub. | Impressum | Datenschutzerklärung ', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
874,5186,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
875,5187,"(['PAGE TITLE: Startseite - BAUER GmbH', ['/impressum/'], None], 'Eichendorffstr. 62 46354 Südlohn')","['PAGE TITLE: Startseite - BAUER GmbH', ['/impressum/'], None]",Eichendorffstr. 62 46354 Südlohn,"[51.27476, 6.79986]"
876,5188,"(['PAGE TITLE: Partner Bau Ingenieurgesellschaft mbH: Home', ['impressum.html'], None], 'Beethovenstr. 2 38820 Halberstadt')","['PAGE TITLE: Partner Bau Ingenieurgesellschaft mbH: Home', ['impressum.html'], None]",Beethovenstr. 2 38820 Halberstadt,"[51.27476, 6.79986]"
877,5189,"(['Gmyrek Fleisch- und Wurstwaren 2018', ['https://www.gmyrek.de/impressum.html'], None], 'NO!')","['Gmyrek Fleisch- und Wurstwaren 2018', ['https://www.gmyrek.de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
878,5190,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
879,5191,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
880,5192,"(['PAGE TITLE: \n\t\t\tStadtwerke Wernigerode\n\t\t', [None], None], None)","['PAGE TITLE: \n\t\t\tStadtwerke Wernigerode\n\t\t', [None], None]",,"[-1.0, -1.0]"
881,5193,"([""PAGE TITLE: Always more than you'd expect - Die europäische Spitze des Preprint-Marktes - Christiansen Print"", ['footer/impressum/'], None], 'Trift 4 38871 Ilsenburg')","[""PAGE TITLE: Always more than you'd expect - Die europäische Spitze des Preprint-Marktes - Christiansen Print"", ['footer/impressum/'], None]",Trift 4 38871 Ilsenburg,"[51.27476, 6.79986]"
882,5194,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
883,5195,"(['2015 MDCC Magdeburg-City-Com GmbH', ['impressum'], None], 'Weitlingstraße 22 39104 Magdeburg')","['2015 MDCC Magdeburg-City-Com GmbH', ['impressum'], None]",Weitlingstraße 22 39104 Magdeburg,"[51.27476, 6.79986]"
884,5196,"(['2018 Magdeburger Mühlenwerke GmbH', ['http://www.magdeburger-muehle.de/impressum.html'], None], 'NO!')","['2018 Magdeburger Mühlenwerke GmbH', ['http://www.magdeburger-muehle.de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
885,5197,"(['2009-2018 Kirby ', ['https://www.cf.md/impressum'], None], 'NO!')","['2009-2018 Kirby ', ['https://www.cf.md/impressum'], None]",NO!,"[51.27476, 6.79986]"
886,5198,"(['PAGE TITLE: Magdeburger Wach- und Schließgesellschaft sicherheitsdienst sicherheit security', ['/impressum'], None], 'Klausenerstraße 42 39112 Magdeburg')","['PAGE TITLE: Magdeburger Wach- und Schließgesellschaft sicherheitsdienst sicherheit security', ['/impressum'], None]",Klausenerstraße 42 39112 Magdeburg,"[51.27476, 6.79986]"
887,5199,"(['PAGE TITLE: Diese Domain wurde vorübergehend deaktiviert.', [None], None], None)","['PAGE TITLE: Diese Domain wurde vorübergehend deaktiviert.', [None], None]",,"[-1.0, -1.0]"
888,5200,"(['Stahlbau Magdeburg GmbH 2018', ['/impressum.html'], None], 'Berliner Chaussee 106-112 39114 Magdeburg')","['Stahlbau Magdeburg GmbH 2018', ['/impressum.html'], None]",Berliner Chaussee 106-112 39114 Magdeburg,"[51.27476, 6.79986]"
889,5201,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
890,5202,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
891,5203,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
892,5204,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
893,5205,"(['PAGE TITLE: Magdeburger Hafen GmbH', ['de/impressum.html'], None], 'Bleckenburgstraße 11a 39104 Magdeburg')","['PAGE TITLE: Magdeburger Hafen GmbH', ['de/impressum.html'], None]",Bleckenburgstraße 11a 39104 Magdeburg,"[51.27476, 6.79986]"
894,5206,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
895,5207,"(['2018 Toepel Bauunternehmung GmbH', ['impressum'], None], 'Bülstringer Straße 20 39126 Magdeburg')","['2018 Toepel Bauunternehmung GmbH', ['impressum'], None]",Bülstringer Straße 20 39126 Magdeburg,"[51.27476, 6.79986]"
896,5208,"(['DMK GROUP 2018', ['/footer/impressum/'], None], 'Industriestraße 27 27404 Zeven')","['DMK GROUP 2018', ['/footer/impressum/'], None]",Industriestraße 27 27404 Zeven,"[51.27476, 6.79986]"
897,5209,"(['PAGE TITLE: Aktuelles - News ', [None], None], None)","['PAGE TITLE: Aktuelles - News ', [None], None]",,"[-1.0, -1.0]"
898,5210,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
899,5211,"(['PAGE TITLE: Startseite\xa0', ['/impressummenue/impressum.html'], None], 'Otto-von-Guericke-Allee 12 39179 Barleben')","['PAGE TITLE: Startseite\xa0', ['/impressummenue/impressum.html'], None]",Otto-von-Guericke-Allee 12 39179 Barleben,"[51.27476, 6.79986]"
900,5212,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
901,5213,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
902,5214,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
903,5215,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
904,5216,"(['2015', ['impressum.html'], None], 'Friedrichstraße 117 39218 Schönebeck (Elbe)')","['2015', ['impressum.html'], None]",Friedrichstraße 117 39218 Schönebeck (Elbe),"[51.27476, 6.79986]"
905,5217,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
906,5218,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
907,5219,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
908,5220,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
909,5221,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
910,5222,"(['IFA Group \xa02018', ['https://ifa-group.com/impressum/'], None], 'NO!')","['IFA Group \xa02018', ['https://ifa-group.com/impressum/'], None]",NO!,"[51.27476, 6.79986]"
911,5223,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
912,5224,"([""OpenStreetMap contributors</a>'});"", ['/de/impressum'], None], 'Platz der Jugend 5 D-39356 Weferlingen')","[""OpenStreetMap contributors</a>'});"", ['/de/impressum'], None]",Platz der Jugend 5 D-39356 Weferlingen,"[51.27476, 6.79986]"
913,5225,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
914,5226,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
915,5227,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
916,5228,"(['2018 by Betreuungsverein Borken e.V. - Realisiert durch heskamp-medien.de', ['https://www.betreuungsverein-borken.de/impressum/'], None], 'NO!')","['2018 by Betreuungsverein Borken e.V. - Realisiert durch heskamp-medien.de', ['https://www.betreuungsverein-borken.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
917,5229,"(['2013-2018 Elgos GmbH Elektroanlagenbau', ['http://www.elgos.de/index.php/impressum'], None], 'NO!')","['2013-2018 Elgos GmbH Elektroanlagenbau', ['http://www.elgos.de/index.php/impressum'], None]",NO!,"[51.27476, 6.79986]"
918,5230,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
919,5231,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
920,5232,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
921,5233,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
922,5234,"(['2018 ABS\xa0\xa0\xa0\xa0\xa0\xa0\r', ['abs_impressum.html'], None], 'Atzendorfer Str. 19 39418 Staßfurt')","['2018 ABS\xa0\xa0\xa0\xa0\xa0\xa0\r', ['abs_impressum.html'], None]",Atzendorfer Str. 19 39418 Staßfurt,"[51.27476, 6.79986]"
923,5235,"([' document.write(new Date().getFullYear()); \xa0Bischoff Federnwerk und Nutzfahrzeugteile GmbH', ['?go=impressum'], None], 'Am Silberfeld 1 D-39418 Staßfurt')","[' document.write(new Date().getFullYear()); \xa0Bischoff Federnwerk und Nutzfahrzeugteile GmbH', ['?go=impressum'], None]",Am Silberfeld 1 D-39418 Staßfurt,"[51.27476, 6.79986]"
924,5236,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
925,5237,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
926,5238,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
927,5239,"(['PAGE TITLE: ZOO & Co. Tierbedarf - Hier finden Sie alles für Ihr Haustier!', ['impressum/'], None], 'Eugen-Richter-Str. 1 34131 Kassel')","['PAGE TITLE: ZOO & Co. Tierbedarf - Hier finden Sie alles für Ihr Haustier!', ['impressum/'], None]",Eugen-Richter-Str. 1 34131 Kassel,"[51.27476, 6.79986]"
928,5240,"(['PAGE TITLE: Möller-Industrietechnik GmbH und Möller-Metalldichtungen GmbH', [None], None], None)","['PAGE TITLE: Möller-Industrietechnik GmbH und Möller-Metalldichtungen GmbH', [None], None]",,"[-1.0, -1.0]"
929,5241,"(['PAGE TITLE: Home', ['impressum.html'], None], 'Schönberger Weg 1 – 2 D-39539 Havelberg')","['PAGE TITLE: Home', ['impressum.html'], None]",Schönberger Weg 1 – 2 D-39539 Havelberg,"[51.27476, 6.79986]"
930,5242,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
931,5243,"(['PAGE TITLE: MINDA - Minda Industrieanlagen GmbH', ['de_kontakt_impressum.html'], None], 'Hans-Böckler-Str. 24 32423 Minden')","['PAGE TITLE: MINDA - Minda Industrieanlagen GmbH', ['de_kontakt_impressum.html'], None]",Hans-Böckler-Str. 24 32423 Minden,"[51.27476, 6.79986]"
932,5244,"(['Flachglas Nord-Ost', ['impressum/'], None], 'Am Schaugraben 1 39606 Osterburg')","['Flachglas Nord-Ost', ['impressum/'], None]",Am Schaugraben 1 39606 Osterburg,"[51.27476, 6.79986]"
933,5245,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
934,5246,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
935,5247,"(['PAGE TITLE: GBC Webmail - Login', [None], None], None)","['PAGE TITLE: GBC Webmail - Login', [None], None]",,"[-1.0, -1.0]"
936,5248,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
937,5249,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
938,5250,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
939,5251,"(['PAGE TITLE: Willkommen bei Copeo - der Saftvielfalt vom Niederrhein', ['seiten/impressum_analytics.html'], None], 'NO!')","['PAGE TITLE: Willkommen bei Copeo - der Saftvielfalt vom Niederrhein', ['seiten/impressum_analytics.html'], None]",NO!,"[51.27476, 6.79986]"
940,5252,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
941,5253,"(['PAGE TITLE: Jaensch GmbH - Malerarbeiten Bonn und Düsseldorf', [None], None], None)","['PAGE TITLE: Jaensch GmbH - Malerarbeiten Bonn und Düsseldorf', [None], None]",,"[-1.0, -1.0]"
942,5254,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
943,5255,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
944,5256,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
945,5257,"(['2018 fotokoch.de\r ', [None], None], None)","['2018 fotokoch.de\r ', [None], None]",,"[-1.0, -1.0]"
946,5258,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
947,5259,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
948,5260,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
949,5261,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
950,5262,"(['Michael Page International (Deutschland) GmbH | Carl-Theodor-Straße 1 | 40213 Düsseldorf | HRB Düsseldorf 56631, USt-IdNr. DE162195971 | Geschäftsführer: Goran Barić, Kelvin Stagg, Elaine Marriner', ['/impressum'], None], 'NO!')","['Michael Page International (Deutschland) GmbH | Carl-Theodor-Straße 1 | 40213 Düsseldorf | HRB Düsseldorf 56631, USt-IdNr. DE162195971 | Geschäftsführer: Goran Barić, Kelvin Stagg, Elaine Marriner', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
951,5263,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
952,5264,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
953,5265,"(['2018 TWT Digital Group. All rights reserved', ['impressum.html'], None], 'NO!')","['2018 TWT Digital Group. All rights reserved', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
954,5266,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
955,5267,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
956,5268,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
957,5269,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
958,5270,"(['PAGE TITLE: DMS - Behrens & Schuleit ', ['/impressum'], None], 'Postfach: 101542 40006 Düsseldorf')","['PAGE TITLE: DMS - Behrens & Schuleit ', ['/impressum'], None]",Postfach: 101542 40006 Düsseldorf,"[51.27476, 6.79986]"
959,5271,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
